SUNPHARMA16,0.265782534892,0.202424327415,183,72
TATAMOTORS14,-0.104562162155,0.390418208349,187,64
TATAMOTORS15,0.228720645614,0.228090547906,181,71
TATAMOTORS16,0.336257959339,0.16358766407,173,62
TATAMTRDVR14,0.288360024535,0.328919525241,169,70
TATAMTRDVR15,0.272958004322,0.174033786281,183,73
TATAMTRDVR16,-0.0683111147457,0.276024771345,179,66
TATAPOWER14,0.67954643167,0.147752934174,157,69
TATAPOWER15,-0.141848026768,0.374293988918,196,70
TATAPOWER16,-0.2383445698,0.390545313553,184,60
TATASTEEL14,0.377797876113,0.163088350329,172,74
TATASTEEL15,0.537272225715,0.176324258935,172,74
TATASTEEL16,0.236713828752,0.283421588219,171,72
TCS14,0.198774380904,0.0852395747466,166,66
TCS15,-0.0926167780933,0.277213130698,188,68
TCS16,0.355925702312,0.0917588329573,157,69
TECHM14,0.159131166691,0.112235285495,171,73
TECHM15,0.376479967782,0.210067293614,162,74
TECHM16,0.173568455485,0.192731837256,164,67
ULTRACEMCO14,0.277421313319,0.141147201069,165,66
ULTRACEMCO15,0.303780513155,0.178749310258,181,73
ULTRACEMCO16,0.0509722807782,0.183155921926,185,61
VEDL16,1.13896102272,0.199432010235,174,79
WIPRO14,-0.212422514045,0.262163090811,185,69
WIPRO15,-0.285262925657,0.326063255061,185,65
WIPRO16,-0.271363857436,0.325421831775,199,70
YESBANK14,0.639846953557,0.139919280698,164,66
YESBANK15,0.257477972574,0.184461298789,176,73
YESBANK16,0.126695642255,0.259530363197,184,69
ZEEL14,0.0691418121316,0.147586180222,166,69
ZEEL15,0.183354812809,0.241541016085,185,65
ZEEL16,-0.133056941494,0.23537338227,198,66
ACC15,0.018501047313,0.162681361001,181,68
ACC16,0.0447748052334,0.174588555363,182,69
ADANIPORTS14,0.490918622607,0.188133881788,173,73
ACC15,0.018501047313,0.162681361001,181,68
ACC16,0.0447748052334,0.174588555363,182,69
ADANIPORTS14,0.490918622607,0.188133881788,173,73
ADANIPORTS15,0.32928629486,0.214429804306,172,69
ADANIPORTS16,0.297253923638,0.208845384657,172,69
AMBUJACEM14,-0.270637930542,0.504435702419,193,66
AMBUJACEM15,-0.326950393286,0.464347592935,192,70
AMBUJACEM16,-0.267527615557,0.392797796112,191,60
ASIANPAINT14,0.00171662896538,0.158073628046,179,64
ASIANPAINT15,-0.13379479313,0.278159089188,185,60
ASIANPAINT16,0.0416332621875,0.174701275304,181,67
AUROPHARMA14,0.675937821191,0.144108674777,154,65
AUROPHARMA15,0.21134557251,0.23256571,185,75
